id	category	user_question	search_round_questions	standard_answer	expected_paths	required_quote	allowed_search_terms	expected_match_ids	max_expansions	stop_condition	review_status	reviewer
Q227	file-path-symbol	哪个文件定义了 `VX_dcr_flush`？	"[""哪个文件定义了 `VX_dcr_flush`？""]"	`VX_dcr_flush`定义在hw/rtl/core/VX_dcr_flush.sv。	hw/rtl/core/VX_dcr_flush.sv	module VX_dcr_flush import VX_gpu_pkg::*; #(	VX_dcr_flush	V112	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q228	chinese-natural-language	我想了解 Simulation，知识库里哪份资料说明了这个主题？	"[""我想了解 Simulation，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/simulation.md。	docs/simulation.md	# Vortex Simulation Methods	Simulation	V081	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q229	late-file	请查找 `endpoint` 在资料后部的具体说明。	"[""请查找 `endpoint` 在资料后部的具体说明。""]"	相关说明位于docs/simobject.md后部。	docs/simobject.md	// ep now points at the final endpoint channel.	endpoint	V080	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q230	multi-document	请分别查明 `VX_cache_init` 和 `implementation` 的资料位置与原文依据。	"[""请查找与“VX_cache_init”直接相关的资料和原文依据。"",""请查找与“implementation”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_cache_init.sv和hw/rtl/cache/VX_cache_mshr.sv。	hw/rtl/cache/VX_cache_init.sv | hw/rtl/cache/VX_cache_mshr.sv	module VX_cache_init import VX_gpu_pkg::*; #( || // This is an implementation of a MSHR for pipelined multi-banked cache.	VX_cache_init | implementation	V102,V103	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q231	similar-distractor	同名文件很多，请定位 `i3c` 目录下 `README.md` 中关于 `functionality` 的原文。	"[""同名文件很多，请定位 `i3c` 目录下 `README.md` 中关于 `functionality` 的原文。""]"	目标是hw/ip/i3c/README.md，不是其他同名文件。	hw/ip/i3c/README.md	This document specifies the I3C Controller/Target IP functionality.	i3c;functionality	O126	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q232	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_12_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_12_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_12_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q233	multiple-expansions	请确认 `simulation` 和 `endpoint` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“simulation”直接相关的资料和原文依据。"",""请查找与“endpoint”直接相关的资料和原文依据。""]"	两处依据均位于docs/simobject.md。	docs/simobject.md	The `simobject.h` framework is the core simulation runtime used by the SimX || // ep now points at the final endpoint channel.	simulation | endpoint	V080	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q234	file-path-symbol	哪个文件定义了 `VX_decompressor`？	"[""哪个文件定义了 `VX_decompressor`？""]"	`VX_decompressor`定义在hw/rtl/core/VX_decompressor.sv。	hw/rtl/core/VX_decompressor.sv	module VX_decompressor import VX_gpu_pkg::*; #(	VX_decompressor	V113	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q235	chinese-natural-language	我想了解 Synthesis，知识库里哪份资料说明了这个主题？	"[""我想了解 Synthesis，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/synthesis_analysis.md。	docs/synthesis_analysis.md	# Synthesis and Power Analysis	Synthesis	V083	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q236	late-file	请查找 `blackbox` 在资料后部的具体说明。	"[""请查找 `blackbox` 在资料后部的具体说明。""]"	相关说明位于docs/simulation.md后部。	docs/simulation.md	$ ./ci/blackbox.sh --driver=simx --clusters=4 --cores=4 --warps=8 --threads=6 --app=dogfood	blackbox	V081	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q237	multi-document	请分别查明 `encoder` 和 `Single-array` 的资料位置与原文依据。	"[""请查找与“encoder”直接相关的资料和原文依据。"",""请查找与“Single-array”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_cache_repl.sv和hw/rtl/cache/VX_cache_tags.sv。	hw/rtl/cache/VX_cache_repl.sv | hw/rtl/cache/VX_cache_tags.sv	// Fast PLRU encoder and decoder utility || // Single-array tag store with per-way write-enable.	encoder | Single-array	V104,V105	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q238	similar-distractor	同名文件很多，请定位 `keymgr` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `keymgr` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/keymgr/README.md，不是其他同名文件。	hw/ip/keymgr/README.md	# Key Manager HWIP Technical Specification	keymgr;Specification	O128	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q239	multiple-expansions	请确认 `Simulation` 和 `blackbox` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Simulation”直接相关的资料和原文依据。"",""请查找与“blackbox”直接相关的资料和原文依据。""]"	两处依据均位于docs/simulation.md。	docs/simulation.md	# Vortex Simulation Methods || $ ./ci/blackbox.sh --driver=simx --clusters=4 --cores=4 --warps=8 --threads=6 --app=dogfood	Simulation | blackbox	V081	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q240	file-path-symbol	哪个文件定义了 `VX_dispatcher`？	"[""哪个文件定义了 `VX_dispatcher`？""]"	`VX_dispatcher`定义在hw/rtl/core/VX_dispatcher.sv。	hw/rtl/core/VX_dispatcher.sv	module VX_dispatcher import VX_gpu_pkg::*; #(	VX_dispatcher	V114	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q241	chinese-natural-language	我想了解 application，知识库里哪份资料说明了这个主题？	"[""我想了解 application，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/testing.md。	docs/testing.md	## Running a Vortex application	application	V084	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q242	late-file	请查找 `power` 在资料后部的具体说明。	"[""请查找 `power` 在资料后部的具体说明。""]"	相关说明位于docs/synthesis_analysis.md后部。	docs/synthesis_analysis.md	- For hierarchical analysis, look at per-module power breakdowns to identify the most power-hungry blocks (e.g., caches, FPU, TCU).	power	V083	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q243	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_13_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_13_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_13_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q244	multi-document	请分别查明 `VX_cache_wrap` 和 `VX_alu_int` 的资料位置与原文依据。	"[""请查找与“VX_cache_wrap”直接相关的资料和原文依据。"",""请查找与“VX_alu_int”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_cache_wrap.sv和hw/rtl/core/VX_alu_int.sv。	hw/rtl/cache/VX_cache_wrap.sv | hw/rtl/core/VX_alu_int.sv	module VX_cache_wrap import VX_gpu_pkg::*; #( || module VX_alu_int import VX_gpu_pkg::*; #(	VX_cache_wrap | VX_alu_int	V106,V107	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q245	similar-distractor	同名文件很多，请定位 `kmac` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `kmac` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/kmac/README.md，不是其他同名文件。	hw/ip/kmac/README.md	# KMAC HWIP Technical Specification	kmac;Specification	O137	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q246	multiple-expansions	请确认 `Synthesis` 和 `power` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Synthesis”直接相关的资料和原文依据。"",""请查找与“power”直接相关的资料和原文依据。""]"	两处依据均位于docs/synthesis_analysis.md。	docs/synthesis_analysis.md	# Synthesis and Power Analysis || - For hierarchical analysis, look at per-module power breakdowns to identify the most power-hungry blocks (e.g., caches, FPU, TCU).	Synthesis | power	V083	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q247	file-path-symbol	哪个文件定义了 `VX_ibuffer`？	"[""哪个文件定义了 `VX_ibuffer`？""]"	`VX_ibuffer`定义在hw/rtl/core/VX_ibuffer.sv。	hw/rtl/core/VX_ibuffer.sv	module VX_ibuffer import VX_gpu_pkg::*; #(	VX_ibuffer	V115	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q248	chinese-natural-language	我想了解 Address，知识库里哪份资料说明了这个主题？	"[""我想了解 Address，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/vm.md。	docs/vm.md	## Address layout (XLEN=32, SV32)	Address	V085	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q249	late-file	请查找 `Pipeline` 在资料后部的具体说明。	"[""请查找 `Pipeline` 在资料后部的具体说明。""]"	相关说明位于docs/testing.md后部。	docs/testing.md	## Adding Your Tests to the CI Pipeline	Pipeline	V084	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q250	multi-document	请分别查明 `VX_alu_muldiv` 和 `VX_csr_unit` 的资料位置与原文依据。	"[""请查找与“VX_alu_muldiv”直接相关的资料和原文依据。"",""请查找与“VX_csr_unit”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_alu_muldiv.sv和hw/rtl/core/VX_csr_unit.sv。	hw/rtl/core/VX_alu_muldiv.sv | hw/rtl/core/VX_csr_unit.sv	module VX_alu_muldiv import VX_gpu_pkg::*; #( || module VX_csr_unit import VX_gpu_pkg::*; #(	VX_alu_muldiv | VX_csr_unit	V108,V109	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q251	similar-distractor	同名文件很多，请定位 `lc_ctrl` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `lc_ctrl` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/lc_ctrl/README.md，不是其他同名文件。	hw/ip/lc_ctrl/README.md	# Life Cycle Controller Technical Specification	lc_ctrl;Specification	O143	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q252	multiple-expansions	请确认 `application` 和 `Pipeline` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“application”直接相关的资料和原文依据。"",""请查找与“Pipeline”直接相关的资料和原文依据。""]"	两处依据均位于docs/testing.md。	docs/testing.md	## Running a Vortex application || ## Adding Your Tests to the CI Pipeline	application | Pipeline	V084	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q253	file-path-symbol	哪个文件定义了 `VX_ipdom_stack`？	"[""哪个文件定义了 `VX_ipdom_stack`？""]"	`VX_ipdom_stack`定义在hw/rtl/core/VX_ipdom_stack.sv。	hw/rtl/core/VX_ipdom_stack.sv	module VX_ipdom_stack import VX_gpu_pkg::*; #(	VX_ipdom_stack	V116	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q254	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_14_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_14_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_14_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q255	chinese-natural-language	我想了解 High-Level，知识库里哪份资料说明了这个主题？	"[""我想了解 High-Level，知识库里哪份资料说明了这个主题？""]"	相关说明位于tests/mpi/mpi_vecadd/README.md。	tests/mpi/mpi_vecadd/README.md	### High-Level Summary of main.cpp	High-Level	V569	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q256	late-file	请查找 `constructed` 在资料后部的具体说明。	"[""请查找 `constructed` 在资料后部的具体说明。""]"	相关说明位于docs/vm.md后部。	docs/vm.md	becomes a no-op, and the runtime `VMManager` is never constructed.	constructed	V085	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q257	multi-document	请分别查明 `VX_dcr_arb` 和 `VX_dcr_data` 的资料位置与原文依据。	"[""请查找与“VX_dcr_arb”直接相关的资料和原文依据。"",""请查找与“VX_dcr_data”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_dcr_arb.sv和hw/rtl/core/VX_dcr_data.sv。	hw/rtl/core/VX_dcr_arb.sv | hw/rtl/core/VX_dcr_data.sv	module VX_dcr_arb import VX_gpu_pkg::*; #( || module VX_dcr_data import VX_gpu_pkg::*; #(	VX_dcr_arb | VX_dcr_data	V110,V111	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q258	similar-distractor	同名文件很多，请定位 `mbx` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `mbx` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/mbx/README.md，不是其他同名文件。	hw/ip/mbx/README.md	# Mailbox Technical Specification	mbx;Specification	O148	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q259	multiple-expansions	请确认 `virtual-to-physical` 和 `constructed` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“virtual-to-physical”直接相关的资料和原文依据。"",""请查找与“constructed”直接相关的资料和原文依据。""]"	两处依据均位于docs/vm.md。	docs/vm.md	Vortex supports per-core virtual-to-physical address translation using the || becomes a no-op, and the runtime `VMManager` is never constructed.	virtual-to-physical | constructed	V085	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q260	file-path-symbol	哪个文件定义了 `VX_issue`？	"[""哪个文件定义了 `VX_issue`？""]"	`VX_issue`定义在hw/rtl/core/VX_issue.sv。	hw/rtl/core/VX_issue.sv	module VX_issue import VX_gpu_pkg::*; #(	VX_issue	V117	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q261	chinese-natural-language	我想了解 Contributing，知识库里哪份资料说明了这个主题？	"[""我想了解 Contributing，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/contributing/README.md。	doc/contributing/README.md	# Contributing to OpenTitan	Contributing	O032	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q262	late-file	请查找 `check_boxing` 在资料后部的具体说明。	"[""请查找 `check_boxing` 在资料后部的具体说明。""]"	相关说明位于hw/dpi/dpi_float.cpp后部。	hw/dpi/dpi_float.cpp	*result = nan_box(rv_fmax_s(check_boxing(a), check_boxing(b), fflags));	check_boxing	V086	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q263	multi-document	请分别查明 `dcr_flush_if` 和 `VX_decompressor` 的资料位置与原文依据。	"[""请查找与“dcr_flush_if”直接相关的资料和原文依据。"",""请查找与“VX_decompressor”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_dcr_flush.sv和hw/rtl/core/VX_decompressor.sv。	hw/rtl/core/VX_dcr_flush.sv | hw/rtl/core/VX_decompressor.sv	// Arbitrates a flush request (from dcr_flush_if) with a real cache request || // VX_decompressor sits between the icache response and decode when	dcr_flush_if | VX_decompressor	V112,V113	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q264	similar-distractor	同名文件很多，请定位 `otbn` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `otbn` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/otbn/README.md，不是其他同名文件。	hw/ip/otbn/README.md	# OpenTitan Big Number Accelerator (OTBN) Technical Specification	otbn;Specification	O151	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q265	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_15_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_15_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_15_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q266	multiple-expansions	请确认 `svBitVecVal` 和 `check_boxing` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“svBitVecVal”直接相关的资料和原文依据。"",""请查找与“check_boxing”直接相关的资料和原文依据。""]"	两处依据均位于hw/dpi/dpi_float.cpp。	hw/dpi/dpi_float.cpp	void dpi_fadd(bool enable, int dst_fmt, int64_t a, int64_t b, const svBitVecVal* frm, int64_t* result, svBitVecVal* fflags); || *result = nan_box(rv_fmax_s(check_boxing(a), check_boxing(b), fflags));	svBitVecVal | check_boxing	V086	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q267	file-path-symbol	哪个文件定义了 `VX_issue_slice`？	"[""哪个文件定义了 `VX_issue_slice`？""]"	`VX_issue_slice`定义在hw/rtl/core/VX_issue_slice.sv。	hw/rtl/core/VX_issue_slice.sv	module VX_issue_slice import VX_gpu_pkg::*; #(	VX_issue_slice	V118	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q268	chinese-natural-language	我想了解 OpenTitan，知识库里哪份资料说明了这个主题？	"[""我想了解 OpenTitan，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/contributing/bazel_notes.md。	doc/contributing/bazel_notes.md	# OpenTitan Bazel Workspace	OpenTitan	O033	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q269	multi-document	请分别查明 `VX_dispatcher` 和 `VX_ibuffer` 的资料位置与原文依据。	"[""请查找与“VX_dispatcher”直接相关的资料和原文依据。"",""请查找与“VX_ibuffer”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_dispatcher.sv和hw/rtl/core/VX_ibuffer.sv。	hw/rtl/core/VX_dispatcher.sv | hw/rtl/core/VX_ibuffer.sv	module VX_dispatcher import VX_gpu_pkg::*; #( || module VX_ibuffer import VX_gpu_pkg::*; #(	VX_dispatcher | VX_ibuffer	V114,V115	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q270	file-path-symbol	哪个文件定义了 `VX_kmu_arb`？	"[""哪个文件定义了 `VX_kmu_arb`？""]"	`VX_kmu_arb`定义在hw/rtl/core/VX_kmu_arb.sv。	hw/rtl/core/VX_kmu_arb.sv	module VX_kmu_arb import VX_gpu_pkg::*; #(	VX_kmu_arb	V119	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q271	chinese-natural-language	我想了解 underneath，知识库里哪份资料说明了这个主题？	"[""我想了解 underneath，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/contributing/directory_structure.md。	doc/contributing/directory_structure.md	## Directory structure underneath `hw`	underneath	O034	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q272	multi-document	请分别查明 `VX_ipdom_stack` 和 `VX_issue` 的资料位置与原文依据。	"[""请查找与“VX_ipdom_stack”直接相关的资料和原文依据。"",""请查找与“VX_issue”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_ipdom_stack.sv和hw/rtl/core/VX_issue.sv。	hw/rtl/core/VX_ipdom_stack.sv | hw/rtl/core/VX_issue.sv	module VX_ipdom_stack import VX_gpu_pkg::*; #( || module VX_issue import VX_gpu_pkg::*; #(	VX_ipdom_stack | VX_issue	V116,V117	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q273	file-path-symbol	哪个文件定义了 `VX_lane_dispatch`？	"[""哪个文件定义了 `VX_lane_dispatch`？""]"	`VX_lane_dispatch`定义在hw/rtl/core/VX_lane_dispatch.sv。	hw/rtl/core/VX_lane_dispatch.sv	module VX_lane_dispatch import VX_gpu_pkg::*; #(	VX_lane_dispatch	V120	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q274	chinese-natural-language	我想了解 repository，知识库里哪份资料说明了这个主题？	"[""我想了解 repository，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/contributing/github_notes.md。	doc/contributing/github_notes.md	## Getting a working repository	repository	O035	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q275	multi-document	请分别查明 `VX_issue_slice` 和 `VX_kmu_arb` 的资料位置与原文依据。	"[""请查找与“VX_issue_slice”直接相关的资料和原文依据。"",""请查找与“VX_kmu_arb”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_issue_slice.sv和hw/rtl/core/VX_kmu_arb.sv。	hw/rtl/core/VX_issue_slice.sv | hw/rtl/core/VX_kmu_arb.sv	module VX_issue_slice import VX_gpu_pkg::*; #( || module VX_kmu_arb import VX_gpu_pkg::*; #(	VX_issue_slice | VX_kmu_arb	V118,V119	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q276	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_16_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_16_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_16_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q277	file-path-symbol	哪个文件定义了 `VX_lane_gather`？	"[""哪个文件定义了 `VX_lane_gather`？""]"	`VX_lane_gather`定义在hw/rtl/core/VX_lane_gather.sv。	hw/rtl/core/VX_lane_gather.sv	module VX_lane_gather import VX_gpu_pkg::*; #(	VX_lane_gather	V121	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q278	chinese-natural-language	我想了解 Top-Level，知识库里哪份资料说明了这个主题？	"[""我想了解 Top-Level，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/contributing/system_list.md。	doc/contributing/system_list.md	# List of Top-Level Designs	Top-Level	O036	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q279	multi-document	请分别查明 `VX_lane_dispatch` 和 `VX_lane_gather` 的资料位置与原文依据。	"[""请查找与“VX_lane_dispatch”直接相关的资料和原文依据。"",""请查找与“VX_lane_gather”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_lane_dispatch.sv和hw/rtl/core/VX_lane_gather.sv。	hw/rtl/core/VX_lane_dispatch.sv | hw/rtl/core/VX_lane_gather.sv	module VX_lane_dispatch import VX_gpu_pkg::*; #( || module VX_lane_gather import VX_gpu_pkg::*; #(	VX_lane_dispatch | VX_lane_gather	V120,V121	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q280	file-path-symbol	哪个文件定义了 `VX_lsu_agu`？	"[""哪个文件定义了 `VX_lsu_agu`？""]"	`VX_lsu_agu`定义在hw/rtl/core/VX_lsu_agu.sv。	hw/rtl/core/VX_lsu_agu.sv	module VX_lsu_agu import VX_gpu_pkg::*; (	VX_lsu_agu	V122	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q281	chinese-natural-language	我想了解 repository，知识库里哪份资料说明了这个主题？	"[""我想了解 repository，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/README.md。	doc/getting_started/README.md	## Step 0: Clone the OpenTitan repository	repository	O037	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q282	multi-document	请分别查明 `VX_lsu_agu:` 和 `scheduler` 的资料位置与原文依据。	"[""请查找与“VX_lsu_agu:”直接相关的资料和原文依据。"",""请查找与“scheduler”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_lsu_agu.sv和hw/rtl/core/VX_lsu_scheduler.sv。	hw/rtl/core/VX_lsu_agu.sv | hw/rtl/core/VX_lsu_scheduler.sv	// VX_lsu_agu: per-lane LSU address generator. Owns all LSU address forms || // LSU-side scheduler shared across FU clients.	VX_lsu_agu: | scheduler	V122,V123	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q283	file-path-symbol	哪个文件定义了 `VX_lsu_scheduler`？	"[""哪个文件定义了 `VX_lsu_scheduler`？""]"	`VX_lsu_scheduler`定义在hw/rtl/core/VX_lsu_scheduler.sv。	hw/rtl/core/VX_lsu_scheduler.sv	module VX_lsu_scheduler import VX_gpu_pkg::*; #(	VX_lsu_scheduler	V123	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q284	chinese-natural-language	我想了解 documentation，知识库里哪份资料说明了这个主题？	"[""我想了解 documentation，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/build_docs.md。	doc/getting_started/build_docs.md	# Building documentation	documentation	O038	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q285	multi-document	请分别查明 `VX_lsu_slice` 和 `VX_mem_unit` 的资料位置与原文依据。	"[""请查找与“VX_lsu_slice”直接相关的资料和原文依据。"",""请查找与“VX_mem_unit”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_lsu_slice.sv和hw/rtl/core/VX_mem_unit.sv。	hw/rtl/core/VX_lsu_slice.sv | hw/rtl/core/VX_mem_unit.sv	module VX_lsu_slice import VX_gpu_pkg::*; #( || module VX_mem_unit import VX_gpu_pkg::*; #(	VX_lsu_slice | VX_mem_unit	V124,V125	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q286	file-path-symbol	哪个文件定义了 `VX_lsu_slice`？	"[""哪个文件定义了 `VX_lsu_slice`？""]"	`VX_lsu_slice`定义在hw/rtl/core/VX_lsu_slice.sv。	hw/rtl/core/VX_lsu_slice.sv	module VX_lsu_slice import VX_gpu_pkg::*; #(	VX_lsu_slice	V124	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q287	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_17_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_17_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_17_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q288	chinese-natural-language	我想了解 Building，知识库里哪份资料说明了这个主题？	"[""我想了解 Building，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/build_sw.md。	doc/getting_started/build_sw.md	# Building (and Testing) Software	Building	O039	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q289	multi-document	请分别查明 `reset` 和 `VX_operands` 的资料位置与原文依据。	"[""请查找与“reset”直接相关的资料和原文依据。"",""请查找与“VX_operands”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_opc_unit.sv和hw/rtl/core/VX_operands.sv。	hw/rtl/core/VX_opc_unit.sv | hw/rtl/core/VX_operands.sv	// reset all GPRs in debug mode || module VX_operands import VX_gpu_pkg::*; #(	reset | VX_operands	V126,V127	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
